5575-2021-08-08_Urner_Kant_Schwingfest_2021_Buerglen-ST

1a;Gisler Silvan;;;;;;;;;;109.5
o;;;Rüttimann Daniel;;;;;;;;8.5
+;;;Nideröst Remo (2005);;;;;;;;10.0
+;1;18.5;Schwegler Flavio (2004);;17;54.0;6;8.5;5;-10.0;9.75
o;1;18.5;Rogenmoser Linus;;15;54.5;2;10.0;1;-8.5;8.5
o;1;36.75;Würsch Lars;*;11;55.5;12;17.0;11;-19.75;8.5
-;1;36.75;Gabriel Simon;;16;54.25;8;18.25;7;-18.5;8.75
+;1;54.0;Solenthaler David (2004);;27;35.25;13;26.75;12;-27.25;9.75
o;1;54.0;Schnider Markus;*;12;55.25;13;26.75;12;-27.25;8.5
o;1;72.25;Heinzer Lukas (2004);;12;55.25;12;36.5;11;-35.75;8.75
+;1;72.25;Forster Christian;;16;54.25;15;35.75;14;-36.5;10.0
+;1;91.0;Schnellmann Alexander (2004);;19;53.5;16;45.0;15;-46.0;9.75
o;1;91.0;Schmidiger Marco;*;11;55.5;13;45.75;12;-45.25;8.75

2a;Schurtenberger Sven;***;;;;;;;;;58.75
-;;;von Ah Benji;***;;;;;;;8.75
+;5;8.75;Bucher Thomas;*;10;55.75;2;10.0;-3;1.25;10.0
+;6;18.75;Suter Beat;*;12;55.25;3;19.75;-3;1.0;10.0
+;5;28.75;Herger Matthias;**;7;56.5;4;29.25;-1;0.5;10.0
+;3;38.75;Rohrer Ueli;**;5;57.0;4;38.5;1;-0.25;10.0
+;3;48.75;Fankhauser Erich;***;3;58.0;2;49.25;-1;0.5;10.0

3a;Fankhauser Erich;***;;;;;;;;;58.0
+;;;Hurschler Thomas;**;;;;;;;9.75
+;3;9.75;Odermatt Andreas;**;5;57.0;3;9.75;0;0.0;9.75
+;4;19.5;Durrer Jonas (2003);*;7;56.5;3;19.75;-1;0.25;9.75
+;4;29.25;Schuler Christian;***;3;58.0;3;29.5;-1;0.25;10.0
+;2;39.25;Wyrsch Marco;**;9;56.0;4;38.5;2;-0.75;10.0
o;2;49.25;Schurtenberger Sven;***;2;58.75;3;48.75;1;-0.5;8.75

3b;Schuler Christian;***;;;;;;;;;58.0
+;;;Suppiger Werner;**;;;;;;;9.75
+;3;9.75;Fellmann Roman;**;6;56.75;2;10.0;-1;0.25;10.0
+;3;19.75;Burch Jonas;**;9;56.0;3;19.75;0;0.0;9.75
o;3;29.5;Fankhauser Erich;***;3;58.0;4;29.25;1;-0.25;8.5
+;6;38.0;Portmann Josef;**;10;55.75;5;38.25;-1;0.25;10.0
+;5;48.0;Herger Matthias;**;7;56.5;5;48.0;0;0.0;10.0

4a;Lemmenmeier Lukas;*;;;;;;;;;57.25
+;;;Hess Michael;*;;;;;;;10.0
o;2;10.0;von Ah Benji;***;9;56.0;5;8.75;3;-1.25;8.5
+;7;18.5;Betschart Roger (2003);;12;55.25;4;19.5;-3;1.0;10.0
