3338-2018-06-24_Fete_Alpestre_Lac_Noir-Bergschwinget_Schwarzsee2-ST

+;10;17.25;Grossen John;*;21;52.75;6;18.5;-4;1.25;10.0
-;10;27.25;Gobeli Patrick;*;8;56.25;4;28.75;-6;1.5;9.0
+;12;36.25;Stoffel Marc;**;15;54.5;12;36.25;0;0.0;10.0
-;11;46.25;Räbmatter Patrick;***;9;56.0;7;47.25;-4;1.0;8.75

13e;Stoll Simon;*;;;;;;;;;55.0
o;;;Rapin Florent;*;;;;;;;8.5
-;5;8.5;Moser Steven;**;13;55.0;5;8.5;0;0.0;8.75
+;10;17.25;Mauron Olivier;*;22;52.5;11;17.0;1;-0.25;9.75
+;11;27.0;Dousse Michel;**;28;34.5;14;26.0;3;-1.0;9.75
+;10;36.75;Dind Samuel;**;20;53.0;13;36.0;3;-0.75;9.75
o;10;46.5;Gerber Christian;**;6;56.75;8;47.0;-2;0.5;8.5

13f;Hofer Sven;*;;;;;;;;;55.0
o;;;Hermann Oliver;*;;;;;;;8.5
+;5;8.5;Stegmüller Klemens;*;12;55.25;5;8.5;0;0.0;9.75
o;7;18.25;Ramseier Fritz;**;15;54.5;5;18.75;-2;0.5;8.5
+;12;26.75;Grossen John;*;21;52.75;11;27.0;-1;0.25;9.75
-;11;36.5;Gehrig Damian;***;16;54.25;9;37.0;-2;0.5;8.75
+;15;45.25;Siegenthaler Tobias;*;15;54.5;13;45.75;-2;0.5;9.75

14a;Locher Alfred;*;;;;;;;;;54.75
+;;;Wieland Janis;*;;;;;;;9.75
+;2;9.75;Hayoz Quentin;*;28;34.5;4;8.75;2;-1.0;10.0
o;2;19.75;Schmid David;***;14;54.75;5;18.75;3;-1.0;8.75
-;5;28.5;Mangold Michael;**;15;54.5;5;28.5;0;0.0;9.0
o;7;37.5;Erb Roger;**;11;55.5;10;36.75;3;-0.75;8.5
-;12;46.0;Kramer Franz;*;12;55.25;11;46.25;-1;0.25;8.75

14b;Brun Samuel;**;;;;;;;;;54.75
o;;;Marti Stefan;**;;;;;;;8.5
+;5;8.5;Schöpfer Dio;**;30;34.0;5;8.5;0;0.0;9.75
+;7;18.25;Berger René;**;11;55.5;6;18.5;-1;0.25;9.75
o;7;28.0;Anderegg Simon;***;3;58.0;4;28.75;-3;0.75;8.5
+;11;36.5;Borcard Johann;**;24;44.5;13;36.0;2;-0.5;9.75
o;11;46.25;Orlik Curdin;**;5;57.0;8;47.0;-3;0.75;8.5

14c;Mösching Andy;*;;;;;;;;;54.75
-;;;Lötscher Adrian;*;;;;;;;8.75
-;4;8.75;Gehrig Philipp;**;10;55.75;2;9.75;-2;1.0;8.75
+;9;17.5;Wieland Janis;*;29;34.25;10;17.25;1;-0.25;10.0
-;9;27.5;Gottofrey Marc;**;18;53.75;9;27.5;0;0.0;8.75
-;12;36.25;Brodard Augustin;**;19;53.25;13;36.0;1;-0.25;8.75
+;16;45.0;Emonet Fabien;**;22;52.5;20;44.0;4;-1.0;9.75

14d;Thomet Adrian;**;;;;;;;;;54.75
-;;;Brodard Augustin;**;;;;;;;9.0
-;3;9.0;Loup Alexandre;*;28;34.5;5;8.5;2;-0.5;8.75
+;8;17.75;Barras André;*;26;35.25;11;17.0;3;-0.75;10.0
o;8;27.75;Räbmatter Patrick;***;9;56.0;10;27.25;2;-0.5;8.5
o;12;36.25;Guisolan Marc;**;17;54.0;14;35.75;2;-0.5;8.5
+;17;44.75;Dind Samuel;**;20;53.0;18;44.5;1;-0.25;10.0

14e;Schmid David;***;;;;;;;;;54.75
-;;;Gehrig Damian;***;;;;;;;8.75
+;4;8.75;Emonet Frédéric;**;25;35.5;5;8.5;1;-0.25;10.0
+;5;18.75;Locher Alfred;*;14;54.75;2;19.75;-3;1.0;9.75
-;5;28.5;Staudenmann Fabian (2000);**;8;56.25;4;28.75;-1;0.25;9.0
o;7;37.5;Moser Michael;**;7;56.5;5;38.0;-2;0.5;8.5
o;12;46.0;Gobeli Patrick;*;8;56.25;10;46.5;-2;0.5;8.75

14f;Alpiger Nick;***;;;;;;;;;54.75
-;;;Stucki Christian;***;;;;;;;8.75
-;4;8.75;Gobeli Patrick;*;8;56.25;2;9.75;-2;1.0;9.0
+;8;17.75;Ramseier Fritz;**;15;54.5;5;18.75;-3;1.0;9.75
o;9;27.5;Renfer Lukas;*;6;56.75;5;28.5;-4;1.0;8.5
+;13;36.0;Gehrig Philipp;**;10;55.75;8;37.25;-5;1.25;10.0
-;12;46.0;Luginbühl Hanspeter;**;9;56.0;7;47.25;-5;1.25;8.75

15a;Ramseier Fritz;**;;;;;;;;;54.5
o;;;Roch Vincent;**;;;;;;;8.75
+;4;8.75;Hofer Sven;*;13;55.0;5;8.5;1;-0.25;10.0
o;5;18.75;Alpiger Nick;***;14;54.75;8;17.75;3;-1.0;8.5
+;10;27.25;Leuthard Reto;*;17;54.0;11;27.0;1;-0.25;10.0
o;8;37.25;Inniger Thomas;*;7;56.5;6;37.75;-2;0.5;8.5
o;13;45.75;Hermann Oliver;*;13;55.0;15;45.25;2;-0.5;8.75

15b;Wittwer Josias;*;;;;;;;;;54.5
-;;;Hayoz Quentin;*;;;;;;;8.75
+;4;8.75;Crettaz Olivier;*;29;34.25;5;8.5;1;-0.25;10.0
-;5;18.75;Bieri Christoph;***;9;56.0;9;17.5;4;-1.25;8.75
o;9;27.5;Kramer Franz;*;12;55.25;10;27.25;1;-0.25;8.5
+;13;36.0;Cardinaux Victor;**;18;53.75;15;35.5;2;-0.5;9.75
-;13;45.75;Hauri Urs;**;16;54.25;14;45.5;1;-0.25;8.75

15c;Stoffel Marc;**;;;;;;;;;54.5
-;;;Berger René;**;;;;;;;9.0
+;3;9.0;Minder Florian;**;28;34.5;4;8.75;1;-0.25;10.0
o;4;19.0;Sempach Thomas;***;6;56.75;5;18.75;1;-0.25;8.5
-;9;27.5;Marti Stefan;**;10;55.75;6;28.25;-3;0.75;8.75
o;12;36.25;Moser Steven;**;13;55.0;12;36.25;0;0.0;8.5
+;17;44.75;Rapin Florent;*;22;52.5;20;44.0;3;-0.75;9.75

15d;Rolli Martin;**;;;;;;;;;54.5
+;;;Giroud Jonathan;**;;;;;;;10.0
-;1;10.0;Borcard Johann;**;24;44.5;3;9.0;2;-1.0;8.75
o;5;18.75;Gapany Benjamin;**;10;55.75;6;18.5;1;-0.25;8.5
+;10;27.25;Rapin Florent;*;22;52.5;11;27.0;1;-0.25;10.0
o;8;37.25;Bieri Christoph;***;9;56.0;13;36.0;5;-1.25;8.5
-;13;45.75;Schmid Samuel;**;15;54.5;13;45.75;0;0.0;8.75

15e;Siegenthaler Tobias;*;;;;;;;;;54.5
-;;;Kramer Dorian;*;;;;;;;8.75
+;4;8.75;Buchs Carlo;*;29;34.25;5;8.5;1;-0.25;10.0
-;5;18.75;Kramer Franz;*;12;55.25;6;18.5;1;-0.25;8.75
+;9;27.5;Borcard Johann;**;24;44.5;9;27.5;0;0.0;9.75
o;8;37.25;Räbmatter Patrick;***;9;56.0;8;37.25;0;0.0;8.5
o;13;45.75;Hofer Sven;*;13;55.0;15;45.25;2;-0.5;8.75

15f;Schmid Samuel;**;;;;;;;;;54.5
+;;;Mauron Olivier;*;;;;;;;9.75
o;2;9.75;Marti Stefan;**;10;55.75;1;10.0;-1;0.25;8.5
-;7;18.25;Dousse Michel;**;28;34.5;10;17.25;3;-1.0;8.75
o;11;27.0;Gehrig Damian;***;16;54.25;10;27.25;-1;0.25;8.75
+;14;35.75;Emonet Fabien;**;22;52.5;15;35.5;1;-0.25;10.0
-;13;45.75;Rolli Martin;**;15;54.5;13;45.75;0;0.0;8.75

15g;Mangold Michael;**;;;;;;;;;54.5
-;;;Minder Florian;**;;;;;;;8.75
+;4;8.75;Guisolan Marc;**;17;54.0;5;8.5;1;-0.25;9.75
+;6;18.5;Gehrig Damian;***;16;54.25;5;18.75;-1;0.25;10.0
-;5;28.5;Locher Alfred;*;14;54.75;5;28.5;0;0.0;9.0
o;7;37.5;Orlik Curdin;**;5;57.0;8;37.25;1;-0.25;8.5
o;12;46.0;Staudenmann Fabian (2000);**;8;56.25;10;46.5;-2;0.5;8.5

16a;Gehrig Damian;***;;;;;;;;;54.25
-;;;Schmid David;***;;;;;;;8.75
+;4;8.75;Mauron Olivier;*;22;52.5;5;8.5;1;-0.25;10.0
o;5;18.75;Mangold Michael;**;15;54.5;6;18.5;1;-0.25;8.5
+;10;27.25;Schmid Samuel;**;15;54.5;11;27.0;1;-0.25;9.75
-;9;37.0;Hofer Sven;*;13;55.0;11;36.5;2;-0.5;8.75
o;13;45.75;Thürig Mario;***;8;56.25;11;46.25;-2;0.5;8.5

16b;Hügli Kaj;**;;;;;;;;;54.25
+;;;Mollet Ivan;*;;;;;;;9.75
o;2;9.75;Gnägi Florian;***;2;58.25;1;10.0;-1;0.25;8.5
-;7;18.25;Gehrig Philipp;**;10;55.75;6;18.5;-1;0.25;8.75
+;11;27.0;Emonet Fabien;**;22;52.5;11;27.0;0;0.0;9.75
-;10;36.75;Kämpf Alexander;**;11;55.5;10;36.75;0;0.0;8.75
o;14;45.5;Marti Stefan;**;10;55.75;13;45.75;-1;0.25;8.75

16c;Hauri Urs;**;;;;;;;;;54.25
-;;;Fankhauser Kurt;**;;;;;;;8.75
+;4;8.75;Zimmermann Mario;*;29;34.25;5;8.5;1;-0.25;9.75
o;6;18.5;Renfer Lukas;*;6;56.75;5;18.75;-1;0.25;8.5
-;11;27.0;Cardinaux Victor;**;18;53.75;12;26.75;1;-0.25;8.75
+;14;35.75;Ducrest Etienne;*;21;52.75;14;35.75;0;0.0;9.75
-;14;45.5;Wittwer Josias;*;15;54.5;13;45.75;-1;0.25;8.75

16d;Fankhauser Kurt;**;;;;;;;;;54.25
-;;;Hauri Urs;**;;;;;;;8.75
+;4;8.75;Parvex Yannick;*;30;34.0;5;8.5;1;-0.25;10.0
o;5;18.75;Roch Vincent;**;11;55.5;6;18.5;1;-0.25;8.5
o;10;27.25;Bieri Christoph;***;9;56.0;13;26.25;3;-1.0;8.5
+;14;35.75;Mauron Olivier;*;22;52.5;15;35.5;1;-0.25;10.0
