3892-2018-07-15_Fete_Cantonale_Fribourgeoise-ST

1a;Fuchs Yannick;;;;;;;;;;107.0
+;;;Delabays Thibaud (2002);;;;;;;;9.75
+;2;9.75;Perroud Lary (2000);;21;53.0;3;9.0;1;-0.75;9.75
o;3;19.5;Roch Vincent;**;5;57.25;6;18.5;3;-1.0;8.5
o;5;28.0;Jeannin Jess (2000);;14;55.0;5;28.0;0;0.0;8.5
o;10;36.5;Maridor Loïc;;14;55.0;9;36.75;-1;0.25;8.5
o;15;45.0;Crettaz Julien;;15;54.75;15;45.0;0;0.0;8.5
o;19;53.5;Burri Gottfried (2001);;19;53.75;18;53.75;-1;0.25;8.5
+;1;62.0;Roth Simon (2000);;13;55.25;13;55.25;12;-6.75;9.75
o;1;71.75;Pürro Tobias;;15;54.75;15;54.75;14;-17.0;8.5
o;1;80.25;Délitroz Lucien;;12;55.5;12;55.5;11;-24.75;8.5
+;1;88.75;Cochrane Benjamin;;22;52.75;22;52.75;21;-36.0;9.75
o;1;98.5;Zosso Fabian;;17;54.25;17;54.25;16;-44.25;8.5

2a;Gapany Benjamin;**;;;;;;;;;58.75
-;;;Müllestein Mike;***;;;;;;;9.0
+;3;9.0;Rapin Florent;*;13;55.25;2;9.75;-1;0.75;10.0
+;4;19.0;Bersier Jean-Jacques;*;11;55.75;5;18.75;1;-0.25;10.0
+;1;29.0;Matthey Mickaël;**;7;56.75;3;28.5;2;-0.5;9.75
+;1;38.75;Hofer Sven;*;6;57.0;2;38.5;1;-0.25;10.0
+;1;48.75;Ulrich Andreas;***;5;57.25;2;48.5;1;-0.25;10.0

3a;Müllestein Mike;***;;;;;;;;;58.5
-;;;Gapany Benjamin;**;;;;;;;9.0
+;3;9.0;Brodard Augustin;**;7;56.75;2;9.75;-1;0.75;9.75
+;5;18.75;Barras François;*;9;56.25;4;19.0;-1;0.25;10.0
+;2;28.75;Haenni Stéphane;**;8;56.5;1;29.0;-1;0.25;9.75
+;2;38.5;Brodard Simon;**;10;56.0;2;38.5;0;0.0;10.0
+;2;48.5;Cardinaux Victor;**;7;56.75;3;48.25;1;-0.25;10.0

4a;Kramer Lario;**;;;;;;;;;58.25
o;;;Ulrich Andreas;***;;;;;;;8.5
+;5;8.5;Mollet Ivan;*;7;56.75;1;10.0;-4;1.5;10.0
+;6;18.5;Collaud Romain (2002);;10;56.0;2;19.75;-4;1.25;10.0
+;3;28.5;Hayoz Quentin;*;6;57.0;2;28.75;-1;0.25;10.0
+;2;38.5;Reichmuth Lukas (2000);*;12;55.5;3;38.25;1;-0.25;10.0
+;2;48.5;Roch Vincent;**;5;57.25;2;48.5;0;0.0;9.75

5a;Dubey Gaël;;;;;;;;;;57.25
+;;;Fercher Alain;;;;;;;;9.75
-;2;9.75;Mauron Olivier;*;11;55.75;5;8.5;3;-1.25;8.75
+;6;18.5;Beaud Eric;;18;54.0;7;18.25;1;-0.25;10.0
-;3;28.5;Barras François;*;9;56.25;7;27.5;4;-1.0;9.0
+;6;37.5;Barras André;*;10;56.0;7;37.25;1;-0.25;10.0
+;5;47.5;Isoz Bertrand;;12;55.5;7;47.0;2;-0.5;9.75

5b;Roch Vincent;**;;;;;;;;;57.25
+;;;Barras David;*;;;;;;;10.0
o;1;10.0;Ulrich Andreas;***;5;57.25;1;10.0;0;0.0;8.5
+;6;18.5;Fuchs Yannick;;1;107.0;3;19.5;-3;1.0;10.0
+;3;28.5;Ducrest Etienne;*;11;55.75;3;28.5;0;0.0;10.0
+;2;38.5;Heinzer Ronny;*;8;56.5;3;38.25;1;-0.25;10.0
o;2;48.5;Kramer Lario;**;4;58.25;2;48.5;0;0.0;8.75

5c;Ulrich Andreas;***;;;;;;;;;57.25
+;;;Kramer Lario;**;;;;;;;10.0
+;1;10.0;Roch Vincent;**;5;57.25;1;10.0;0;0.0;9.75
-;2;19.75;Borcard Johann;**;6;57.0;2;19.75;0;0.0;9.0
+;2;28.75;Guisolan Marc;**;6;57.0;2;28.75;0;0.0;9.75
+;2;38.5;Gottofrey Marc;**;6;57.0;2;38.5;0;0.0;10.0
o;2;48.5;Gapany Benjamin;**;2;58.75;1;48.75;-1;0.25;8.75

6a;Guisolan Marc;**;;;;;;;;;57.0
-;;;Gwerder Michael (2000);**;;;;;;;8.75
+;4;8.75;Cardinaux Victor;**;7;56.75;1;10.0;-3;1.25;10.0
+;5;18.75;Burri Gottfried (2001);;19;53.75;3;19.5;-2;0.75;10.0
o;2;28.75;Ulrich Andreas;***;5;57.25;2;28.75;0;0.0;8.75
+;6;37.5;Barras David;*;13;55.25;4;38.0;-2;0.5;9.75
+;6;47.25;Balimann Fabian;;13;55.25;8;46.75;2;-0.5;9.75

6b;Hofer Sven;*;;;;;;;;;57.0
+;;;Kilchoer Alain;*;;;;;;;9.75
-;2;9.75;Gottofrey Marc;**;6;57.0;2;9.75;0;0.0;8.75
