4142-2018-04-29_Thurgauer_Kant_Schwingfest-ST

1a;Giger Samuel;***;;;;;;;;;58.75
+;;;Rychen Roger;***;;;;;;;10.0
+;1;10.0;Schnurrenberger Roman;**;4;57.0;2;9.75;1;-0.25;9.75
+;2;19.75;Schmid Dominik;**;5;56.75;4;19.0;2;-0.75;10.0
+;1;29.75;Bless Michael;***;4;57.0;5;28.75;4;-1.0;10.0
-;1;39.75;Leuppi Samir;**;3;57.25;3;38.25;2;-1.5;9.0
+;1;48.75;Schnurrenberger Roman;**;4;57.0;2;48.25;1;-0.5;10.0

2a;Burkhalter Stefan;***;;;;;;;;;57.5
-;;;Kuster Marcel;***;;;;;;;8.75
+;4;8.75;Rüegg Fabian;*;12;55.0;2;9.75;-2;1.0;10.0
+;5;18.75;Odermatt Christoph;*;10;55.5;5;18.75;0;0.0;10.0
-;5;28.75;Roth Martin;*;12;55.0;3;29.25;-2;0.5;8.75
+;6;37.5;Straub Robin;*;6;56.5;3;38.25;-3;0.75;10.0
+;5;47.5;Ott Damian (2000);*;7;56.25;4;47.75;-1;0.25;10.0

3a;Schneider Mario;**;;;;;;;;;57.25
-;;;Leuppi Samir;**;;;;;;;8.75
+;4;8.75;Fausch Kjetil;;5;56.75;1;10.0;-3;1.25;9.75
+;6;18.5;Schläpfer Matthias;*;10;55.5;6;18.5;0;0.0;10.0
+;6;28.5;Bernold Michael;*;6;56.5;6;28.5;0;0.0;9.75
-;3;38.25;Rychen Roger;***;3;57.25;2;38.5;-1;0.25;9.0
+;6;47.25;Hari Michi;;10;55.5;7;47.0;1;-0.25;10.0

3b;Kuster Marcel;***;;;;;;;;;57.25
-;;;Burkhalter Stefan;***;;;;;;;8.75
-;4;8.75;Schäppi Urs;*;5;56.75;1;10.0;-3;1.25;8.75
+;8;17.5;Akeret Benno;*;16;54.0;7;18.25;-1;0.75;10.0
+;10;27.5;Bärtsch Fabian (2000);;12;55.0;7;28.25;-3;0.75;10.0
+;6;37.5;Ammann Rico;*;10;55.5;2;38.5;-4;1.0;10.0
+;5;47.5;Rhyner Michael;**;9;55.75;6;47.25;1;-0.25;9.75

3c;Oertig Dominik;**;;;;;;;;;57.25
o;;;Schnurrenberger Roman;**;;;;;;;8.5
+;5;8.5;Schmid Reto;;16;54.0;2;9.75;-3;1.25;10.0
+;6;18.5;Rohrbach Jérôme (2000);;15;54.25;6;18.5;0;0.0;10.0
-;6;28.5;Zwyssig Raphael;***;3;57.25;6;28.5;0;0.0;8.75
+;7;37.25;Horner Sämi;;11;55.25;8;37.0;1;-0.25;10.0
+;6;47.25;Zbinden Marc;*;10;55.5;7;47.0;1;-0.25;10.0

3d;Koller Fabian;;;;;;;;;;57.25
+;;;Schnyder Christian;;;;;;;;9.75
+;2;9.75;Ackermann Roman;;12;55.0;2;9.75;0;0.0;9.75
