3005-2021-08-08_Bernisch-Kantonales_Schwingfest-ST

+;3;9.0;Wiedmer Marco (2003);;24;35.25;2;9.75;-1;0.75;10.0
o;4;19.0;Käser Remo;***;6;56.5;6;18.5;2;-0.5;8.75
+;8;27.75;Aebersold Adrian (2003);;12;55.0;7;28.0;-1;0.25;9.75
o;7;37.5;Walther Adrian;**;2;57.5;7;37.5;0;0.0;8.5
+;10;46.0;Blaser Roman;*;16;54.0;12;45.5;2;-0.5;10.0

8b;Thomet Adrian;**;;;;;;;;;56.0
-;;;Wittwer Josias;**;;;;;;;8.75
+;4;8.75;Gasser Dominik;*;13;54.75;3;9.0;-1;0.25;10.0
-;5;18.75;Schneider Mario;**;15;54.25;6;18.5;1;-0.25;8.75
+;9;27.5;Hehlen Nico;;12;55.0;7;28.0;-2;0.5;10.0
+;7;37.5;Wittwer Mathias;;14;54.5;8;37.25;1;-0.25;10.0
o;4;47.5;Kämpf Bernhard;***;5;56.75;6;47.0;2;-0.5;8.5

9a;Hermann Oliver;**;;;;;;;;;55.75
o;;;Gnägi Florian;***;;;;;;;8.5
-;5;8.5;Staub Severin;;9;55.75;1;10.0;-4;1.5;8.75
+;10;17.25;Graf Simon;;12;55.0;7;18.25;-3;1.0;9.75
+;11;27.0;Binggeli Dominik;*;14;54.5;10;27.25;-1;0.25;9.75
-;10;36.75;Gasser Dominik;*;13;54.75;7;37.5;-3;0.75;9.0
+;11;45.75;Nufer Sämi;*;14;54.5;10;46.0;-1;0.25;10.0

9b;Kämpf Alexander;**;;;;;;;;;55.75
-;;;Blaser Roman;*;;;;;;;8.75
-;4;8.75;Sommer Roman;*;9;55.75;4;8.75;0;0.0;8.75
+;9;17.5;Rutsch Remo (2004);;18;53.5;7;18.25;-2;0.75;9.75
o;10;27.25;Zaugg Lars;*;11;55.25;8;27.75;-2;0.5;8.5
+;14;35.75;Klopfenstein Jan;;11;55.25;10;36.75;-4;1.0;10.0
+;11;45.75;Steffen Loris;;16;54.0;12;45.5;1;-0.25;10.0

9c;Lüthi David;*;;;;;;;;;55.75
-;;;Wyss Kaspar;*;;;;;;;8.75
+;4;8.75;Iseli Marco;**;12;55.0;4;8.75;0;0.0;9.75
o;6;18.5;Tschumi Lukas;*;13;54.75;6;18.5;0;0.0;8.5
-;11;27.0;Gerber Samuel;;18;53.5;11;27.0;0;0.0;8.75
+;14;35.75;Knutti Alexander;;21;52.75;14;35.75;0;0.0;10.0
+;11;45.75;Bieri Marcel;***;13;54.75;10;46.0;-1;0.25;10.0

9d;Sommer Roman;*;;;;;;;;;55.75
o;;;Steudler Kevin;*;;;;;;;8.75
-;4;8.75;Kämpf Alexander;**;9;55.75;4;8.75;0;0.0;8.75
+;9;17.5;Leuenberger Michael;*;11;55.25;6;18.5;-3;1.0;10.0
+;9;27.5;Vögeli Luca;;14;54.5;10;27.25;1;-0.25;9.75
o;8;37.25;Käser Remo;***;6;56.5;9;37.0;1;-0.25;8.5
+;11;45.75;Aebi Roger;;15;54.25;11;45.75;0;0.0;10.0

9e;Staub Severin;;;;;;;;;;55.75
+;;;Knutti Alexander;;;;;;;;10.0
-;1;10.0;Hermann Oliver;**;9;55.75;5;8.5;4;-1.5;9.0
o;4;19.0;Gäumann Stefan;**;10;55.5;5;18.75;1;-0.25;8.5
+;9;27.5;Schlüchter Colin;*;23;35.5;11;27.0;2;-0.5;10.0
+;7;37.5;Berger Christian;;11;55.25;10;36.75;3;-0.75;9.75
o;5;47.25;Ott Damian;**;6;56.5;7;46.75;2;-0.5;8.5

9f;Steudler Kevin;*;;;;;;;;;55.75
+;;;Sommer Roman;*;;;;;;;10.0
o;1;10.0;Käser Remo;***;6;56.5;5;8.5;4;-1.5;8.5
+;6;18.5;Oberli Pascal;;17;53.75;3;19.5;-3;1.0;10.0
o;5;28.5;Schwander Severin;**;4;57.0;5;28.5;0;0.0;8.5
+;9;37.0;Rutsch Remo (2004);;18;53.5;11;36.5;2;-0.5;10.0
o;6;47.0;Staudenmann Fabian;***;3;57.25;5;47.25;-1;0.25;8.75

9g;Sommer Martin;;;;;;;;;;55.75
+;;;Dubler Mike;;;;;;;;9.75
-;2;9.75;Joss David;*;20;53.0;5;8.5;3;-1.25;9.0
-;5;18.75;Iseli Marco;**;12;55.0;10;17.25;5;-1.5;8.75
o;9;27.5;Leuenberger Michael;*;11;55.25;10;27.25;1;-0.25;8.5
+;13;36.0;Gerber Samuel;;18;53.5;14;35.75;1;-0.25;9.75
+;11;45.75;Wittwer Mathias;;14;54.5;11;45.75;0;0.0;10.0

10a;Nägeli Daniel;*;;;;;;;;;55.5
+;;;Bernhard Marco;;;;;;;;9.75
o;2;9.75;Sempach Thomas;***;7;56.25;4;8.75;2;-1.0;8.5
-;7;18.25;Fankhauser Samuel;;23;35.5;7;18.25;0;0.0;8.75
+;11;27.0;Zbinden Adrian;*;23;35.5;11;27.0;0;0.0;9.75
o;10;36.75;Marti Stefan;**;11;55.25;10;36.75;0;0.0;8.75
+;12;45.5;Aebersold David;;15;54.25;12;45.5;0;0.0;10.0

10b;Zangger Dominik;*;;;;;;;;;55.5
+;;;Gerber Ueli;*;;;;;;;10.0
o;1;10.0;Wenger Kilian;***;1;57.75;4;8.75;3;-1.25;8.5
+;6;18.5;Siegrist Lukas;;20;53.0;5;18.75;-1;0.25;10.0
o;5;28.5;Gnägi Florian;***;4;57.0;5;28.5;0;0.0;8.5
+;9;37.0;Heim Michael;;13;54.75;11;36.5;2;-0.5;10.0
o;6;47.0;Walther Adrian;**;2;57.5;4;47.5;-2;0.5;8.5

10c;Luginbühl Hanspeter;**;;;;;;;;;55.5
o;;;Staudenmann Fabian;***;;;;;;;8.5
+;5;8.5;Ruch Dominik (2003);;20;53.0;1;10.0;-4;1.5;9.75
-;7;18.25;Röthlisberger Simon;*;13;54.75;5;18.75;-2;0.5;8.75
-;11;27.0;Aebersold David;;15;54.25;6;28.25;-5;1.25;8.75
+;14;35.75;Steffen Loris;;16;54.0;9;37.0;-5;1.25;9.75
+;12;45.5;Aeschlimann Martin;;16;54.0;12;45.5;0;0.0;10.0

10d;Gäumann Stefan;**;;;;;;;;;55.5
-;;;Inniger Thomas;***;;;;;;;8.75
+;4;8.75;Wittwer Josias;**;14;54.5;4;8.75;0;0.0;10.0
+;5;18.75;Staub Severin;;9;55.75;4;19.0;-1;0.25;9.75
o;5;28.5;Wicki Joel;***;5;56.75;10;27.25;5;-1.25;8.5
+;9;37.0;Stucki Jürg;;16;54.0;10;36.75;1;-0.25;9.75
o;7;46.75;Anderegg Simon;***;7;56.25;8;46.5;1;-0.25;8.75

11a;Berger Christian;;;;;;;;;;55.25
+;;;Ryter Peter;;;;;;;;9.75
+;2;9.75;Klossner Sven;*;23;35.5;5;8.5;3;-1.25;10.0
o;2;19.75;Studer Stefan;**;16;54.0;7;18.25;5;-1.5;8.5
o;6;28.25;Burger Matthieu;*;6;56.5;6;28.25;0;0.0;8.5
o;10;36.75;Staub Severin;;9;55.75;7;37.5;-3;0.75;8.5
+;13;45.25;Rüegg Daniel (2003);;16;54.0;12;45.5;-1;0.25;10.0

11b;Schär Alex;*;;;;;;;;;55.25
+;;;Marty Jaime;*;;;;;;;9.75
o;2;9.75;von Büren Stephan;**;13;54.75;5;8.5;3;-1.25;8.5
-;7;18.25;Schlüchter Colin;*;23;35.5;7;18.25;0;0.0;8.75
+;11;27.0;Meier Urs (2003);;13;54.75;8;27.75;-3;0.75;9.75
-;10;36.75;Scheuner Michael;*;15;54.25;10;36.75;0;0.0;8.75
+;12;45.5;Aebersold Fabian (2003);;15;54.25;11;45.75;-1;0.25;9.75

11c;Marti Stefan;**;;;;;;;;;55.25
o;;;Kropf Thomas;**;;;;;;;8.5
+;5;8.5;Heim Michael;;13;54.75;2;9.75;-3;1.25;9.75
-;7;18.25;Gäggeler Adrian;*;13;54.75;5;18.75;-2;0.5;8.75
+;11;27.0;Nägeli Daniel;*;10;55.5;11;27.0;0;0.0;9.75
+;10;36.75;Aebersold Fabian (2003);;15;54.25;9;37.0;-1;0.25;10.0
o;7;46.75;Aeschbacher Matthias;***;5;56.75;6;47.0;-1;0.25;8.5

11d;Klopfenstein Jan;;;;;;;;;;55.25
+;;;Huber Melchior;;;;;;;;9.75
o;2;9.75;Zingrich Jan;*;23;35.5;5;8.5;3;-1.25;8.5
+;7;18.25;Kappeler Ruedi;;24;35.25;11;17.0;4;-1.25;10.0
o;6;28.25;Röthlisberger Simon;*;13;54.75;9;27.5;3;-0.75;8.5
o;10;36.75;Kämpf Alexander;**;9;55.75;14;35.75;4;-1.0;8.5
+;13;45.25;Oberli Pascal;;17;53.75;13;45.25;0;0.0;10.0

11e;Rüegsegger Christian;;;;;;;;;;55.25
+;;;Kappeler Ruedi;;;;;;;;9.75
o;2;9.75;Roth Dominik;**;2;57.5;4;8.75;2;-1.0;8.5
+;7;18.25;Wyss Kaspar;*;25;35.0;8;17.75;1;-0.5;10.0
o;6;28.25;Schneider Mario;**;15;54.25;10;27.25;4;-1.0;8.5
+;10;36.75;Binggeli Dominik;*;14;54.5;13;36.0;3;-0.75;10.0
o;7;46.75;Gapany Benjamin;***;4;57.0;6;47.0;-1;0.25;8.5

11f;Schenk Thomas;*;;;;;;;;;55.25
+;;;Camenzind Ivan;*;;;;;;;10.0
o;1;10.0;Gapany Benjamin;***;4;57.0;4;8.75;3;-1.25;8.5
+;6;18.5;Vögeli Luca;;14;54.5;5;18.75;-1;0.25;9.75
o;6;28.25;Ledermann Michael;**;4;57.0;5;28.5;-1;0.25;8.5
+;10;36.75;De Fusco Dario;*;13;54.75;11;36.5;1;-0.25;9.75
o;8;46.5;Inniger Thomas;***;5;56.75;7;46.75;-1;0.25;8.75

11g;Leuenberger Michael;*;;;;;;;;;55.25
o;;;Ramseier Fritz;**;;;;;;;8.5
+;5;8.5;Michel Jonas;*;31;27.25;4;8.75;-1;0.25;10.0
o;6;18.5;Sommer Roman;*;9;55.75;9;17.5;3;-1.0;8.75
+;10;27.25;Sommer Martin;;9;55.75;9;27.5;-1;0.25;9.75
+;9;37.0;Studer Stefan;**;16;54.0;10;36.75;1;-0.25;9.75
o;7;46.75;Gerber Christian;***;7;56.25;9;46.25;2;-0.5;8.5

11h;Ramseier Thomas;*;;;;;;;;;55.25
+;;;Joss David;*;;;;;;;9.75
o;2;9.75;Orlik Curdin;***;7;56.25;4;8.75;2;-1.0;8.5
+;7;18.25;Zimmermann Nicolas;;16;54.0;5;18.75;-2;0.5;9.75
o;7;28.0;Bieri Marcel;***;13;54.75;10;27.25;3;-0.75;8.5
+;11;36.5;Kämpf Lorenz;*;19;53.25;13;36.0;2;-0.5;10.0
o;8;46.5;Roth Dominik;**;2;57.5;4;47.5;-4;1.0;8.75

11i;Steffen Konrad;*;;;;;;;;;55.25
+;;;Schenk Adrian;*;;;;;;;9.75
o;2;9.75;Ott Damian;**;6;56.5;1;10.0;-1;0.25;8.5
+;7;18.25;Trittibach Silvan (2004);;23;35.5;6;18.5;-1;0.25;10.0
o;6;28.25;Anderegg Simon;***;7;56.25;7;28.0;1;-0.25;8.5
+;10;36.75;Thöni Ivan (2003);*;15;54.25;10;36.75;0;0.0;10.0
o;7;46.75;Berger Lorenz;**;2;57.5;4;47.5;-3;0.75;8.5

11j;Zaugg Lars;*;;;;;;;;;55.25
-;;;Iseli Marco;**;;;;;;;9.0
o;3;9.0;Berger Lorenz;**;2;57.5;3;9.0;0;0.0;8.75
+;8;17.75;Zingrich Jan;*;23;35.5;6;18.5;-2;0.75;10.0
+;8;27.75;Kämpf Alexander;**;9;55.75;10;27.25;2;-0.5;10.0
o;6;37.75;Borcard Johann;**;3;57.25;6;37.75;0;0.0;8.75
o;8;46.5;Wittwer Jan;**;5;56.75;7;46.75;-1;0.25;8.75

12a;Aebersold Adrian (2003);;;;;;;;;;55.0
+;;;Kehrli Bruno;;;;;;;;9.75
o;2;9.75;Wittwer Jan;**;5;56.75;5;8.5;3;-1.25;8.5
+;7;18.25;Zimmermann Nicolas;;16;54.0;5;18.75;-2;0.5;9.75
o;7;28.0;Roschi Ruedi;**;8;56.0;8;27.75;1;-0.25;8.5
+;11;36.5;Schenk Adrian;*;21;52.75;14;35.75;3;-0.75;9.75
o;9;46.25;Käser Remo;***;6;56.5;7;46.75;-2;0.5;8.75

