4101-2021-09-05_Fete_alpestre_Lac_Noir_-_Bergschwinget_Schwarzsee-ST

1a;Ott Damian;**;;;;;;;;;58.25
-;;;Kämpf Bernhard;***;;;;;;;8.75
+;4;8.75;Roth Philipp;***;10;55.5;2;9.75;-2;1.0;10.0
+;4;18.75;Gnägi Damian;*;16;54.0;2;19.75;-2;1.0;9.75
+;4;28.5;Walther Adrian;**;6;56.5;1;29.75;-3;1.25;9.75
+;2;38.25;Burger Matthieu;**;9;55.75;2;38.25;0;0.0;10.0
+;2;48.25;Giger Samuel;***;4;57.25;1;48.5;-1;0.25;10.0

2a;Roth Dominik;**;;;;;;;;;57.75
+;;;Vollenweider Jeremy;**;;;;;;;10.0
+;1;10.0;Kämpf Alexander;**;10;55.5;1;10.0;0;0.0;9.75
o;2;19.75;Giger Samuel;***;4;57.25;4;18.75;2;-1.0;8.5
+;5;28.25;Wey Nicola;*;14;54.5;8;27.5;3;-0.75;9.75
+;3;38.0;Kramer Dorian;**;9;55.75;2;38.25;-1;0.25;10.0
+;3;48.0;Rychen Roger;***;5;56.75;3;48.0;0;0.0;9.75

3a;Gnägi Florian;***;;;;;;;;;57.5
o;;;Giger Samuel;***;;;;;;;8.5
+;5;8.5;Kuster Thomas;*;17;53.75;2;9.75;-3;1.25;9.75
+;6;18.25;Dumelin David;**;15;54.25;5;18.5;-1;0.25;10.0
+;5;28.25;Steffen Gustav;**;9;55.75;4;28.5;-1;0.25;9.75
+;3;38.0;Schneider Domenic;***;7;56.25;3;38.0;0;0.0;9.75
+;4;47.75;Walther Adrian;**;6;56.5;3;48.0;-1;0.25;9.75

4a;Gasser Dominik;*;;;;;;;;;57.25
-;;;Räbsamen Marcel;*;;;;;;;8.75
+;4;8.75;Zbinden Dario (2004);;20;52.75;1;10.0;-3;1.25;10.0
+;4;18.75;Baeriswyl Christoph;**;11;55.25;5;18.5;1;-0.25;10.0
o;3;28.75;Rychen Roger;***;5;56.75;5;28.25;2;-0.5;8.5
+;6;37.25;Fankhauser Thomas;*;17;53.75;8;36.75;2;-0.5;10.0
+;6;47.25;Arztmann Beda;**;9;55.75;6;47.25;0;0.0;10.0

4b;Roschi Ruedi;**;;;;;;;;;57.25
