4464-2019-05-05_Fete_Cantonale_Fribourgeoise-ST

1a;Dufey Gil;;;;;;;;;;110.5
-;;;Balimann Sandro (2001);;;;;;;;8.75
+;4;8.75;Zosso Fabian;;17;54.0;5;8.5;1;-0.25;9.75
-;6;18.5;Rapin Florent;*;9;56.0;5;18.75;-1;0.25;8.5
+;10;27.0;Tornare Paul (2001);;16;54.25;10;27.0;0;0.0;10.0
o;9;37.0;Dousse Michel;**;9;56.0;8;37.25;-1;0.25;8.5
+;13;45.5;Rappo Yann;;17;54.0;13;45.5;0;0.0;9.75
+;11;55.25;Pürro Tobias;;19;53.5;18;53.5;7;-1.75;9.75
o;1;65.0;Dorsaz Théo;;15;54.5;15;54.5;14;-10.5;8.5
+;1;73.5;Clément Aurélien (2003);;17;54.0;17;54.0;16;-19.5;10.0
o;1;83.5;Zimmermann Mario;*;10;55.75;10;55.75;9;-27.75;8.5
+;1;92.0;Buntschu Christoph;;17;54.0;17;54.0;16;-38.0;10.0
o;1;102.0;Lötscher Adrian;*;9;56.0;9;56.0;8;-46.0;8.5

2a;Rolli Martin;**;;;;;;;;;58.25
+;;;Roch Vincent;**;;;;;;;9.75
+;2;9.75;Colò Kilian;**;12;55.25;2;9.75;0;0.0;9.75
+;3;19.5;Varone Hulk;*;10;55.75;1;20.0;-2;0.5;10.0
+;1;29.5;Hofer Sven;*;4;57.25;3;28.75;2;-0.75;10.0
+;1;39.5;Kramer Lario;**;5;57.0;3;38.5;2;-1.0;10.0
o;1;49.5;Gapany Benjamin;**;2;58.25;2;48.25;1;-1.25;8.75

2b;Gapany Benjamin;**;;;;;;;;;58.25
-;;;Gerber Christian;**;;;;;;;8.75
+;4;8.75;Zimmermann Mario;*;10;55.75;1;10.0;-3;1.25;9.75
+;6;18.5;Haenni Stéphane;**;10;55.75;5;18.75;-1;0.25;10.0
+;4;28.5;Kramer Dorian;*;9;56.0;4;28.5;0;0.0;9.75
+;4;38.25;Staudenmann Fabian;**;3;57.75;2;39.25;-2;1.0;10.0
+;2;48.25;Rolli Martin;**;2;58.25;1;49.5;-1;1.25;10.0

3a;Staudenmann Fabian;**;;;;;;;;;57.75
+;;;Kramer Lario;**;;;;;;;9.75
+;2;9.75;Cardinaux Victor;**;27;37.0;2;9.75;0;0.0;10.0
+;2;19.75;Borcard Johann;**;5;57.0;3;19.5;1;-0.25;9.75
+;1;29.5;Duplan Steve;**;5;57.0;3;28.75;2;-0.75;9.75
o;2;39.25;Gapany Benjamin;**;2;58.25;4;38.25;2;-1.0;8.5
+;4;47.75;Roch Vincent;**;7;56.5;3;48.0;-1;0.25;10.0

4a;Hofer Sven;*;;;;;;;;;57.25
+;;;Schöpfer Dio;**;;;;;;;10.0
-;1;10.0;Dousse Michel;**;9;56.0;4;8.75;3;-1.25;8.75
+;5;18.75;Bapst Richard;;17;54.0;2;19.75;-3;1.0;10.0
o;3;28.75;Rolli Martin;**;2;58.25;1;29.5;-2;0.75;8.75
+;7;37.5;Buchs Julien;;12;55.25;4;38.25;-3;0.75;10.0
+;5;47.5;Haenni Stéphane;**;10;55.75;6;47.25;1;-0.25;9.75

5a;Kramer Lario;**;;;;;;;;;57.0
o;;;Staudenmann Fabian;**;;;;;;;8.5
+;5;8.5;Hayoz Quentin;*;11;55.5;2;9.75;-3;1.25;10.0
