4470-2019-06-09_Fete_Cantonale_Vaudoise-ST

1a;Gaudard Jeremy;;;;;;;;;;107.0
o;;;Zbinden Samuel;;;;;;;;8.5
o;5;8.5;Balimann Fabian;;16;54.5;5;8.5;0;0.0;8.5
+;10;17.0;Piccand Mathew (2001);;19;53.75;10;17.0;0;0.0;9.75
o;10;26.75;Parvex Bryan;;18;54.0;9;27.0;-1;0.25;8.5
o;15;35.25;Clément Aurélien (2003);;13;55.25;13;35.75;-2;0.5;8.5
+;17;43.75;Hirs Julien;;26;51.0;19;42.5;2;-1.25;10.0
-;18;53.75;Juon Martin;;24;51.5;23;51.5;5;-2.25;9.0
-;1;62.75;Loosli Adrian;;17;54.25;17;54.25;16;-8.5;8.75
o;1;71.5;Ganière William;;14;55.0;14;55.0;13;-16.5;8.5
+;1;80.0;Crettaz Julien;;19;53.75;19;53.75;18;-26.25;9.75
o;1;89.75;Rogivue Théo (2003);;17;54.25;17;54.25;16;-35.5;8.5
-;1;98.25;Blanchette Nicolas;;21;53.0;21;53.0;20;-45.25;8.75

2a;Roch Vincent;**;;;;;;;;;58.25
+;;;Haenni Stéphane;**;;;;;;;10.0
+;1;10.0;Colò Kilian;**;10;56.0;2;9.75;1;-0.25;9.75
o;2;19.75;Ledermann Michael;*;8;56.5;4;19.0;2;-0.75;8.75
+;4;28.5;Balimann Sandro (2001);;14;55.0;4;28.5;0;0.0;9.75
+;3;38.25;Duplan Steve;**;5;57.25;1;38.75;-2;0.5;10.0
+;1;48.25;Brodard Augustin;**;6;57.0;1;48.25;0;0.0;10.0

3a;Mollet Ivan;*;;;;;;;;;57.75
+;;;Riedo Fredy;*;;;;;;;9.75
o;2;9.75;Kramer Lario;**;5;57.25;1;10.0;-1;0.25;8.5
+;7;18.25;Golliard Steve;;20;53.5;3;19.5;-4;1.25;10.0
+;5;28.25;Loup Alexandre;*;17;54.25;6;28.0;1;-0.25;9.75
+;4;38.0;Loup Grégoire;;13;55.25;4;38.0;0;0.0;9.75
+;2;47.75;Borcard Johann;**;10;56.0;3;47.5;1;-0.25;10.0

3b;Gapany Benjamin;**;;;;;;;;;57.75
o;;;Duplan Steve;**;;;;;;;8.75
+;4;8.75;Mauron Olivier;*;13;55.25;2;9.75;-2;1.0;10.0
+;5;18.75;Derron Cédric;*;8;56.5;4;19.0;-1;0.25;10.0
+;3;28.75;Rapin Florent;*;8;56.5;2;29.0;-1;0.25;10.0
-;1;38.75;Bächli Michael;**;4;57.5;2;38.5;1;-0.25;9.0
+;2;47.75;Gottofrey Luc;*;9;56.25;2;47.75;0;0.0;10.0

4a;Bächli Michael;**;;;;;;;;;57.5
-;;;Gottofrey Marc;**;;;;;;;8.75
+;4;8.75;Brodard Augustin;**;6;57.0;1;10.0;-3;1.25;9.75
+;6;18.5;Wieland Timon;;12;55.5;1;20.0;-5;1.5;10.0
+;4;28.5;Kramer Dorian;*;5;57.25;1;29.25;-3;0.75;10.0
-;2;38.5;Gapany Benjamin;**;3;57.75;1;38.75;-1;0.25;9.0
+;3;47.5;Monney Branighan;;14;55.0;7;46.5;4;-1.0;10.0

5a;Kramer Lario;**;;;;;;;;;57.25
